#{"t_start": 1769351103.4115167, "env_id": "CustomWalker2d-source-v0"}
r,l,t
431.656838,155,1157.664877
414.294269,147,1158.703778
355.581649,131,1159.50996
388.252557,130,1160.330062
415.778573,153,1161.491242
361.937295,133,1162.731395
346.948072,128,1196.481104
360.843962,129,1197.377488
351.401352,123,1198.175842
376.809434,133,1199.066724
385.229653,146,1200.0359
339.140963,122,1200.786579
356.110299,133,1201.674938
385.11289,133,1202.516233
385.450911,129,1203.313065
408.347806,143,1204.290466
377.114543,130,1205.086816
415.165134,145,1205.982657
368.104283,125,1206.879661
383.003975,134,1207.706412
386.176263,132,1208.768637
403.296266,129,1242.950874
382.545055,129,1243.781785
400.718908,132,1244.69173
359.039239,122,1245.465758
417.550728,145,1246.538872
348.437922,120,1247.376729
384.624521,133,1248.292949
348.66391,119,1249.069509
328.809693,117,1249.875488
398.042545,127,1250.669098
382.858089,137,1251.592735
379.821566,130,1252.40954
341.073024,132,1253.207343
308.526691,112,1253.946463
346.117798,121,1254.733902
381.589052,132,1255.631937
419.338707,134,1288.824779
414.9035,140,1289.784229
373.103361,127,1290.604578
293.683386,100,1291.210357
211.448009,91,1291.797688
425.974735,141,1292.754056
364.442511,125,1293.548952
413.772339,139,1294.516591
362.125367,122,1295.260408
401.770682,147,1296.163185
399.026186,148,1297.180459
397.720987,127,1297.965174
348.507959,117,1298.704135
428.606184,139,1299.653945
403.288703,132,1300.504609
345.944865,117,1301.23357
421.494324,143,1335.882119
475.138639,157,1336.894928
381.933324,121,1337.808111
390.430605,133,1338.715345
418.420418,136,1339.543281
382.70294,130,1340.472598
401.822417,132,1341.361489
404.153524,135,1342.377308
414.512969,129,1343.162316
400.959261,158,1344.139085
405.067579,132,1345.043525
444.337221,155,1346.010621
352.473968,129,1346.91327
405.080799,131,1347.761268
333.520469,120,1348.509099
309.762266,103,1349.201806
440.341014,154,1384.478587
320.496032,112,1385.267621
430.273497,134,1386.091455
397.605888,131,1386.950662
425.537881,133,1387.918305
404.19902,152,1389.08445
430.467582,148,1390.162276
379.213072,120,1390.99323
401.089906,134,1391.885881
420.833013,123,1392.832256
385.595049,141,1393.815999
417.229274,132,1394.815641
432.35125,149,1395.918566
394.390885,133,1397.162439
360.856863,124,1398.222737
445.483557,153,1432.328244
382.125084,124,1433.248024
390.155374,139,1434.098712
388.633767,124,1434.87836
396.125804,132,1435.745825
458.681633,151,1436.724087
429.192837,141,1437.705751
374.273258,129,1438.495125
409.672736,135,1439.346757
394.237067,120,1440.163024
395.292138,134,1441.063726
352.979808,114,1441.757128
405.141912,137,1442.702648
413.378086,150,1443.660601
404.042341,133,1444.484153
386.234067,126,1479.051676
401.667184,134,1479.891082
338.61319,116,1480.780873
392.57982,130,1481.664267
430.179411,141,1482.557456
418.741065,136,1483.632362
438.066636,140,1485.209295
430.826429,136,1486.431452
402.96362,133,1487.462861
403.837399,131,1488.339643
414.540286,129,1489.424911
406.030959,128,1490.001337
423.355954,145,1490.687801
443.667187,161,1491.472784
373.400677,128,1492.263726
435.496244,143,1524.694178
417.424853,136,1526.601295
342.225051,114,1527.332383
397.924434,137,1528.315073
344.510322,108,1529.041762
421.17724,149,1529.704082
410.984903,125,1530.763543
428.223264,133,1531.871198
409.866319,131,1532.86667
426.888396,134,1534.129415
433.361591,140,1535.385998
420.123404,136,1536.338916
407.898586,127,1537.226982
436.976949,136,1538.194327
430.55426,133,1539.149455
369.548746,124,1540.112135
416.132348,134,1575.362561
435.409006,135,1576.452992
397.119453,121,1577.365147
439.965181,144,1578.545372
391.146749,127,1580.047648
514.546576,197,1582.85053
483.153685,170,1584.893182
469.352834,154,1586.440476
464.739605,160,1588.045418
416.94844,136,1589.028199
412.124703,149,1590.207716
375.517769,123,1591.534867
451.080793,154,1593.007726
389.116582,115,1593.703281
436.722028,137,1628.416758
362.391021,117,1629.138952
441.200484,138,1630.066721
420.93239,127,1630.959334
373.261995,120,1631.713758
443.872154,143,1632.58837
433.324104,135,1633.540037
433.714334,135,1634.367454
432.635872,137,1635.281603
410.963515,135,1636.148145
431.428815,139,1637.007921
387.756833,123,1637.855561
342.179976,110,1638.527901
436.345685,135,1639.366074
401.496451,125,1640.248334
436.453264,145,1641.236106
428.718341,130,1675.803712
466.765964,150,1676.785563
431.032788,135,1677.722707
441.302272,141,1678.745218
443.020336,132,1679.664426
459.556558,153,1680.751915
440.566848,154,1681.761189
503.363603,152,1682.730833
466.518469,146,1683.776573
406.915874,123,1684.530412
420.439805,128,1685.388745
331.83533,101,1686.05828
461.129116,156,1687.028092
496.303944,159,1688.101147
393.200244,119,1721.862421
476.98019,165,1722.942931
419.580135,135,1723.896668
334.038947,118,1725.024375
376.261366,126,1725.998666
416.879952,132,1726.801967
388.356809,110,1727.483043
447.024694,139,1728.45717
433.880852,126,1729.264815
422.386962,122,1730.056467
414.731305,128,1730.958413
447.942296,140,1731.805555
414.97284,130,1732.662066
473.037433,149,1733.679925
503.674884,161,1734.795087
385.936024,124,1735.721055
412.742663,123,1769.873651
442.995189,139,1770.7449
395.53897,121,1771.543546
426.025524,130,1772.373625
450.16804,134,1773.187826
440.363237,130,1774.141349
411.792095,129,1774.958466
464.410403,142,1775.891254
449.939371,141,1776.788807
396.243058,121,1777.502487
441.790499,137,1778.448547
428.247369,133,1779.316756
412.552475,129,1780.136576
387.590037,121,1780.942555
466.179896,142,1781.861584
420.795837,131,1815.614723
448.532156,148,1816.658207
444.152925,136,1817.548832
455.867165,141,1818.46604
423.751005,129,1819.336308
421.489133,130,1820.221301
431.705302,128,1821.061493
445.132692,128,1822.058719
425.574559,130,1822.932082
438.574437,139,1823.865201
467.773188,147,1824.820938
491.520631,151,1825.76051
435.922609,126,1826.674407
442.039392,133,1827.485512
392.859656,127,1828.333843
467.220839,143,1862.529612
464.687441,142,1863.71276
463.490733,131,1864.862109
452.479489,138,1865.961809
507.435432,153,1867.098396
443.02884,116,1868.364307
442.410324,139,1869.530897
415.450377,123,1870.620137
439.593914,130,1872.408553
416.875986,122,1873.750143
508.734957,148,1874.958578
480.963809,148,1876.172252
461.159746,133,1877.484266
468.037258,140,1878.404342
405.258179,129,1879.304986
344.414447,109,1879.974527
483.315397,150,1914.999942
452.162404,142,1915.858762
227.436132,79,1916.341005
426.006968,128,1917.337847
452.994472,143,1918.21428
421.537685,124,1919.000707
441.581408,140,1919.969996
458.89693,139,1920.857127
469.922459,134,1921.755397
455.4233,132,1922.560323
457.190009,137,1923.430713
456.512544,158,1924.484601
476.608697,155,1925.557451
440.501494,136,1926.451083
417.934385,123,1927.247871
505.402468,148,1961.222646
409.579253,144,1962.105601
449.564683,138,1963.055496
434.270876,122,1963.790623
447.209445,136,1964.700797
443.709506,138,1965.547329
462.912333,142,1966.421202
467.900404,138,1967.441748
458.898093,136,1968.330772
486.709629,143,1969.251029
462.786135,138,1970.156953
438.030661,134,1971.002324
475.910766,146,1971.965385
560.618347,185,1973.165115
422.405593,115,1973.856925
249.950154,92,2008.154984
501.868653,149,2009.095167
466.859522,132,2009.950399
470.408703,135,2010.823949
494.40505,142,2011.696051
453.360175,132,2012.557603
430.901998,143,2013.46549
435.039368,129,2014.236004
453.290064,135,2015.151887
485.291663,152,2016.104879
470.735823,132,2016.918415
453.000037,131,2017.820564
424.992556,119,2018.534343
441.289008,120,2019.329867
468.245194,157,2020.31602
570.059967,162,2054.446824
439.018662,132,2055.355598
469.022353,136,2056.179553
507.95374,155,2057.287641
405.15041,116,2058.129673
486.768794,136,2059.033109
463.953568,129,2059.938672
505.760534,151,2061.11655
440.379167,130,2062.302418
449.801614,137,2063.234126
490.880837,152,2064.18079
482.127178,134,2065.06888
497.82369,152,2066.04661
446.390382,133,2066.84287
428.487902,128,2067.728153
473.613067,131,2101.660919
538.63813,157,2102.602497
507.768011,153,2103.629607
462.650985,169,2104.649218
492.335551,143,2105.647019
418.144575,122,2106.427752
463.302175,135,2107.32784
482.413852,146,2108.291852
479.909558,139,2109.217205
449.142086,124,2110.017567
440.716192,126,2110.877152
473.230894,138,2111.771517
459.262239,131,2112.631629
509.510008,152,2113.605734
421.64739,123,2147.882169
546.837616,172,2149.217741
437.141519,123,2150.052135
468.189817,140,2151.065554
525.527901,149,2151.999764
487.266364,155,2153.028122
491.068303,147,2154.052028
543.461096,157,2155.031723
303.359432,92,2155.725909
551.86682,161,2156.778833
466.064056,161,2158.039326
533.012778,171,2159.155119
479.306272,137,2160.238379
465.463371,133,2161.222088
438.800775,120,2162.070216
496.394286,148,2197.147523
508.00548,140,2198.105414
412.496331,121,2199.00364
473.724007,139,2199.973708
477.742987,134,2201.009032
489.91843,135,2201.947698
538.745864,157,2203.098878
544.412142,164,2204.278827
496.478384,139,2205.310384
451.283263,139,2206.342553
481.277764,147,2207.379804
445.230736,125,2208.366865
433.943739,124,2209.22618
492.616429,145,2210.437564
509.378757,145,2246.088531
447.765021,126,2246.724135
574.970512,162,2247.734167
443.031695,132,2248.66908
439.679297,124,2249.484292
522.257708,144,2250.49102
483.47781,141,2251.672547
459.516536,127,2252.496717
528.122562,185,2253.829078
524.102702,156,2254.865749
493.430567,141,2255.926646
475.364051,138,2256.766924
544.828354,153,2257.829003
445.84471,133,2258.888359
525.408542,154,2294.479609
463.939179,137,2295.566731
614.167661,183,2296.913251
513.667843,149,2297.908069
501.164176,143,2298.888817
504.779117,144,2299.839312
524.794363,151,2300.881934
521.180436,148,2302.382145
551.704404,164,2304.287568
534.267026,153,2305.364286
537.867969,155,2306.471503
465.324454,135,2307.329212
470.907124,127,2308.288816
467.498903,140,2309.182338
523.541776,150,2345.948624
550.698966,166,2346.986496
459.388289,133,2347.614003
468.914198,133,2348.602275
562.953892,164,2349.647221
573.400969,161,2350.784955
545.689048,164,2351.951185
517.293947,144,2352.964329
481.44633,139,2354.011164
547.740151,155,2355.107825
519.950902,148,2356.120435
528.766307,159,2357.121775
516.284387,152,2358.161961
548.232331,150,2359.107811
469.236369,138,2393.542033
563.542445,160,2394.651004
503.718486,141,2395.54449
582.591363,161,2396.628577
504.282143,140,2397.503139
411.672442,107,2398.157075
624.638785,185,2399.404969
487.676623,141,2400.260366
550.166993,154,2401.32311
503.604185,147,2402.239834
476.763091,135,2403.098673
496.877223,138,2404.054285
459.734444,133,2404.892805
396.514803,115,2405.652699
521.544708,141,2439.929677
579.624168,167,2440.984746
501.94717,140,2441.891905
513.793535,140,2442.75338
469.109948,134,2443.571731
469.055963,127,2444.478973
487.819642,134,2445.296062
478.924991,137,2446.151897
562.634522,163,2447.243613
464.400629,130,2448.101095
467.204658,138,2449.013933
479.94019,142,2449.877147
480.192464,139,2450.778393
539.253558,149,2451.742895
519.093551,141,2452.589065
